t_s,true_range_m,est_range_m,bearing_deg,left_rad_s,right_rad_s,detected
10.432,0.828490486310778,0.830141633874909,0.0,0.6452124508123636,0.6452124508123636,1
10.464,0.8276671808912751,0.826956854326505,0.0,0.6404352814897575,0.6404352814897575,1
10.496,0.8268498910628598,0.826956854326505,0.0,0.6404352814897575,0.6404352814897575,1
10.528,0.8260327085973835,0.8244145757595416,0.0018567194357518538,0.6366866753741917,0.6365570519044331,1
10.56,0.8252203265792818,0.8250014695865514,0.0,0.6375022043798271,0.6375022043798271,1
10.592,0.8244069158171766,0.8236177388919191,0.0,0.6354266083378787,0.6354266083378787,1
10.624,0.8235960946873426,0.8232490274005467,0.0,0.6348735411008201,0.6348735411008201,1
10.656,0.8227860142836539,0.8232490274005467,0.0,0.6348735411008201,0.6348735411008201,1
10.688,0.8219759428390574,0.8218331697815245,0.0,0.6327497546722868,0.6327497546722868,1
10.72,0.8211685463323638,0.8221277589937086,0.0015253756137896428,0.6332448841441435,0.6331383928369824,1
10.752,0.8203606397918978,0.8227986872541961,0.0,0.6341980308812942,0.6341980308812942,1
10.784,0.8195514537261738,0.8187339096420502,0.0,0.6281008644630752,0.6281008644630752,1
10.816,0.8187499303648292,0.8171692186616745,0.0,0.6257538279925117,0.6257538279925117,1
10.848,0.817951500740077,0.8170619809891161,0.0,0.6255929714836741,0.6255929714836741,1
10.88,0.8171533169436562,0.8176927662769183,0.0,0.6265391494153775,0.6265391494153775,1
10.912,0.816353936414734,0.8176927662769183,0.0,0.6265391494153775,0.6265391494153775,1
10.944,0.8155545318016503,0.8157202246931589,0.0,0.6235803370397383,0.6235803370397383,1
10.976,0.8147588568008609,0.8157202246931589,0.0,0.6235803370397383,0.6235803370397383,1
11.008,0.8139632483661206,0.8154636074614849,-0.0006686578034326688,0.6231720706317492,0.6232187517527055,1
11.04,0.8131681224931787,0.8153877741174835,0.0,0.6230816611762253,0.6230816611762253,1
11.072,0.8123731483909682,0.8130518802788266,0.0,0.6195778204182398,0.6195778204182398,1
11.104,0.8115825927182871,0.8130518802788266,0.0,0.6195778204182398,0.6195778204182398,1
11.136,0.8107921149325973,0.8106313200560411,0.0011940317917254041,0.6159886596563398,0.6159053005117834,1
11.168,0.81000620808642,0.8090850533531926,0.002901497251832493,0.6137288613903529,0.6135262986692247,1
11.2,0.8092233011821894,0.8084268244846693,-0.0011164197252835804,0.612601266326923,0.6126792071270847,1
11.232,0.8084416822557676,0.8088117705530877,-0.0018149283230783208,0.6131543028797808,0.6132810087794824,1
11.264,0.807659350162441,0.8071843229084904,0.0,0.6107764843627356,0.6107764843627356,1
11.296,0.8068800766219248,0.8071843229084904,0.0,0.6107764843627356,0.6107764843627356,1
11.328,0.8061008556870677,0.8036451543667044,0.0,0.6054677315500565,0.6054677315500565,1
11.36,0.8053283202015542,0.8036451543667044,0.0,0.6054677315500565,0.6054677315500565,1
11.392,0.804555898956425,0.803992564496378,0.0,0.605988846744567,0.605988846744567,1
11.424,0.8037828118936191,0.8052161733795514,0.0,0.6078242600693271,0.6078242600693271,1
11.456,0.8030073968121387,0.8029075692514476,0.0,0.6043613538771713,0.6043613538771713,1
11.488,0.8022363050916607,0.8029075692514476,0.0,0.6043613538771713,0.6043613538771713,1
11.52,0.801465293750037,0.8016948853479717,0.0,0.6025423280219575,0.6025423280219575,1
11.552,0.8006965725347476,0.8015522851548781,0.0,0.6023284277323171,0.6023284277323171,1
11.584,0.7999281607041396,0.7998136287409985,0.0,0.5997204431114977,0.5997204431114977,1
11.616,0.7991630376547397,0.799814357794373,0.0,0.5997215366915596,0.5997215366915596,1
11.648,0.7983979698555128,0.799814357794373,0.0,0.5997215366915596,0.5997215366915596,1
11.68,0.7976328986854849,0.7966467151690227,0.0,0.5949700727535341,0.5949700727535341,1
11.712,0.7968738131009437,0.7952238617362457,-0.0044447833364249555,0.5926806403968518,0.5929909448118854,1
11.744,0.7961175204544874,0.7965953648410465,0.0,0.5948930472615698,0.5948930472615698,1
11.776,0.7953586751899763,0.7965953648410465,0.0,0.5948930472615698,0.5948930472615698,1
11.808,0.7945997782719261,0.7952716888234367,0.0,0.592907533235155,0.592907533235155,1
11.84,0.7938433839812508,0.7924451807472089,0.0,0.5886677711208134,0.5886677711208134,1
11.872,0.7930923764518497,0.792063344266506,0.0,0.588095016399759,0.588095016399759,1
11.904,0.792342181499232,0.792063344266506,0.0,0.588095016399759,0.588095016399759,1
11.936,0.7915919915903983,0.789575706663985,0.0,0.5843635599959776,0.5843635599959776,1
11.968,0.7908464981566866,0.7898184704645169,0.001104479407369083,0.5847662593011335,0.5846891520924172,1
12.0,0.7901006256559633,0.7907081016495039,0.0,0.5860621524742557,0.5860621524742557,1
12.032,0.7893530577477986,0.7874311445868994,0.0,0.5811467168803491,0.5811467168803491,1
12.064,0.7886116513287591,0.7870723786262294,0.0004208962066365651,0.5806232599885739,0.5805938758901141,1
12.096,0.7878710324277443,0.785808033231084,0.0,0.5787120498466258,0.5787120498466258,1
12.128,0.7871328081257627,0.785808033231084,0.0,0.5787120498466258,0.5787120498466258,1
12.16,0.7863946213847136,0.7861561381510559,0.0,0.5792342072265838,0.5792342072265838,1
12.192,0.7856557725413598,0.7835179099951659,0.0,0.5752768649927489,0.5752768649927489,1
12.224,0.7849218963003681,0.7869774317758987,0.0,0.5804661476638481,0.5804661476638481,1
12.256,0.7841815709271307,0.7850119016500695,0.0,0.5775178524751042,0.5775178524751042,1
12.288,0.7834448422296293,0.7850119016500695,0.0,0.5775178524751042,0.5775178524751042,1
12.32,0.7827081863074442,0.7833361438147035,0.0054000087628710385,0.5751927115871525,0.5748157198569579,1
12.352,0.7819746983591518,0.7789635964595817,0.0,0.5684453946893725,0.5684453946893725,1
12.384,0.7812495292108317,0.7780124136107119,0.0,0.5670186204160679,0.5670186204160679,1
12.416,0.7805262974537975,0.778479278262001,0.0,0.5677189173930015,0.5677189173930015,1
12.448,0.7798022016127565,0.778479278262001,0.0,0.5677189173930015,0.5677189173930015,1
12.48,0.7790780809835012,0.7770071743623509,0.0,0.5655107615435263,0.5655107615435263,1
12.512,0.778356738693926,0.7765103630632126,0.0,0.564765544594819,0.564765544594819,1
12.544,0.7776363826449442,0.7758306420324191,0.0,0.5637459630486287,0.5637459630486287,1
12.576,0.7769173240411804,0.7747450714853741,0.0,0.5621176072280611,0.5621176072280611,1
12.608,0.7762003367683163,0.7757786575849303,0.005149262088697882,0.5638477295323872,0.5634882432224035,1
12.64,0.7754814304076747,0.7768630017162353,0.0,0.565294502574353,0.565294502574353,1
12.672,0.7747604391894418,0.7768630017162353,0.0,0.565294502574353,0.565294502574353,1
12.704,0.7740394159227024,0.7734301837356764,0.0,0.5601452756035146,0.5601452756035146,1
12.736,0.7733248854034139,0.7716288778466368,0.0,0.5574433167699552,0.5574433167699552,1
12.768,0.7726138758461739,0.7730249025353467,-0.0017701521309259653,0.5594755638371284,0.5595991437689117,1
12.8,0.7719002825271529,0.7725109184927824,0.0,0.5587663777391736,0.5587663777391736,1
12.832,0.7711876078692761,0.7725109184927824,0.0,0.5587663777391736,0.5587663777391736,1
12.864,0.7704749512925135,0.7684431339850449,0.0,0.5526647009775674,0.5526647009775674,1
12.896,0.7697699808078559,0.7674735792800345,0.0,0.5512103689200516,0.5512103689200516,1
12.928,0.7690669765161974,0.7675187499594397,0.0,0.5512781249391595,0.5512781249391595,1
12.96,0.7683639091223282,0.7675187499594397,0.0,0.5512781249391595,0.5512781249391595,1
12.992,0.7676608328407739,0.7661609209880774,0.0,0.5492413814821161,0.5492413814821161,1
13.024,0.7669603187794145,0.7654110936242954,0.0,0.548116640436443,0.548116640436443,1
13.056,0.7662612651824823,0.765427643001787,0.0,0.5481414645026805,0.5481414645026805,1
13.088,0.7655622020853977,0.7632540847646603,0.0,0.5448811271469904,0.5448811271469904,1
13.12,0.7648672422411739,0.7632540847646603,0.0,0.5448811271469904,0.5448811271469904,1
13.152,0.7641723532125673,0.7624191638129414,0.0,0.543628745719412,0.543628745719412,1
13.184,0.7634790365728162,0.7641798653877295,0.0,0.5462697980815943,0.5462697980815943,1
13.216,0.7627824193927928,0.7615547644280891,0.0,0.5423321466421336,0.5423321466421336,1
13.248,0.7620907021420705,0.7601447864083445,0.0,0.5402171796125167,0.5402171796125167,1
13.28,0.7614017395873452,0.7605802283615811,0.0,0.5408703425423717,0.5408703425423717,1
13.312,0.7607119977418498,0.7605802283615811,0.0,0.5408703425423717,0.5408703425423717,1
13.344,0.7600222373123162,0.7620351696228401,0.0,0.5430527544342602,0.5430527544342602,1
13.376,0.7593297285798382,0.7570466747855251,0.0,0.5355700121782876,0.5355700121782876,1
13.408,0.7586465976152469,0.7554164731064926,0.0,0.5331247096597389,0.5331247096597389,1
13.44,0.7579667155353234,0.7570991186879515,0.0,0.5356486780319273,0.5356486780319273,1
13.472,0.7572836990545007,0.7567243324285154,-0.001522390534312009,0.5350333571881233,0.535139640097423,1
13.504,0.7566013264936585,0.755762669990502,-0.0003880603323610003,0.5336304591247608,0.533657550846745,1
13.536,0.7559207834376412,0.7544148539620048,0.0,0.5316222809430071,0.5316222809430071,1
13.568,0.7552428187036007,0.7537881429368664,0.0,0.5306822144052995,0.5306822144052995,1
13.6,0.7545660810045642,0.7548047472683667,0.0,0.53220712090255,0.53220712090255,1
13.632,0.7538874404980586,0.7538264434241243,0.0,0.5307396651361864,0.5307396651361864,1
13.664,0.7532106126295729,0.7536260565570732,0.0,0.5304390848356098,0.5304390848356098,1
13.696,0.7525341984289028,0.7536260565570732,0.0,0.5304390848356098,0.5304390848356098,1
13.728,0.751857791596061,0.7513465432404308,0.0,0.5270198148606462,0.5270198148606462,1
13.76,0.7511856919471827,0.7494132357798188,0.0,0.5241198536697281,0.5241198536697281,1
13.792,0.7505173207749769,0.7480653104112411,0.0,0.5220979656168616,0.5220979656168616,1
13.824,0.7498515548092602,0.7488051193102446,0.0,0.5232076789653669,0.5232076789653669,1
13.856,0.7491844285701977,0.7488051193102446,0.0,0.5232076789653669,0.5232076789653669,1
13.888,0.7485172713250793,0.7460333239730684,0.0,0.5190499859596026,0.5190499859596026,1
13.92,0.7478553487932432,0.7488051193102446,0.0,0.5232076789653669,0.5232076789653669,1
13.952,0.7471882825158896,0.7441875902697552,0.0,0.5162813854046329,0.5162813854046329,1
13.984,0.7465298413297442,0.7443653971940148,0.0,0.5165480957910222,0.5165480957910222,1
14.016,0.7458712207353757,0.7443653971940148,0.0,0.5165480957910222,0.5165480957910222,1
14.048,0.745212585866008,0.7443653971940148,0.0,0.5165480957910222,0.5165480957910222,1
14.08,0.7445539474855284,0.7461661891137443,0.0,0.5192492836706164,0.5192492836706164,1
14.112,0.7438919073723445,0.7461661891137443,0.0,0.5192492836706164,0.5192492836706164,1
14.144,0.7432298098923583,0.7461661891137443,0.0,0.5192492836706164,0.5192492836706164,1
14.176,0.7425677203967929,0.7415029814783586,0.0,0.5122544722175378,0.5122544722175378,1
14.208,0.7419144448896384,0.740955582095813,-0.003925379509723969,0.5112963515500495,0.5115703947373895,1
14.24,0.7412623610585047,0.7397491454995573,0.0,0.5096237182493359,0.5096237182493359,1
14.272,0.7406125646659473,0.7393172881044378,0.002346272469768577,0.5090578325161493,0.5088940317971639,1
14.304,0.7399636171673223,0.7367917987454993,0.0,0.5051876981182488,0.5051876981182488,1
14.336,0.7393194473873578,0.7381274859435383,0.0,0.5071912289153073,0.5071912289153073,1
14.368,0.7386728337346297,0.7381274859435383,0.0,0.5071912289153073,0.5071912289153073,1
14.4,0.7380261681077394,0.7400307030154133,0.0,0.5100460545231199,0.5100460545231199,1
14.432,0.7373759083452067,0.7400307030154133,0.0,0.5100460545231199,0.5100460545231199,1
14.464,0.7367255883960888,0.7332654055072395,0.0,0.5,0.5,1
14.496,0.736087925158188,0.7334691234948615,0.0,0.5002036852422922,0.5002036852422922,1
14.528,0.7354502309045621,0.733199975326045,0.0,0.5,0.5,1
14.56,0.7348127742651507,0.7321682060594646,0.0,0.5,0.5,1
14.592,0.7341753144849616,0.7355600671602306,-0.0015134352958790572,0.5032872718824879,0.5033929295982038,1
14.624,0.7335336459792302,0.7342731464071056,-0.0019462718200455719,0.5013417819078613,0.5014776573134555,1
14.656,0.7328943344619625,0.7337733129862659,0.0,0.5006599694793988,0.5006599694793988,1
14.688,0.7322560167840707,0.7314526151996987,0.0,0.5,0.5,1
14.72,0.7316185491392037,0.7312761779203512,0.0,0.5,0.5,1
14.752,0.730981097664723,0.7303329095722079,0.0,0.5,0.5,1
14.784,0.7303436475835086,0.7303329095722079,0.0,0.5,0.5,1
14.816,0.7297061999783488,0.7303329095722079,0.0,0.5,0.5,1
14.848,0.7290687555692941,0.7343450457638475,0.0,0.5015175686457712,0.5015175686457712,1
14.88,0.7284294043652777,0.729336553964887,-0.005173142724342069,0.5,0.5,1
14.912,0.7277919345773006,0.7278990773064109,0.0,0.5,0.5,1
14.944,0.7271545050499886,0.7260732495438814,0.0,0.5,0.5,1
14.976,0.7265170787389269,0.7254433677734569,0.0,0.5,0.5,1
15.008,0.7258796560566595,0.7237250650221102,0.0,0.5,0.5,1
15.04,0.7252422373302968,0.7215426975098996,0.0,0.5,0.5,1
15.072,0.7246048227726561,0.7215434603795338,0.0,0.5,0.5,1
15.104,0.723967412523631,0.7224021168919724,0.0,0.5,0.5,1
15.136,0.7233300066766883,0.7242810697142519,0.0,0.5,0.5,1
15.168,0.7226926052957461,0.7220377998185576,0.0,0.5,0.5,1
15.2,0.7220552084259184,0.7192986420910834,0.0,0.5,0.5,1
15.232,0.7214178161003614,0.7190262393000645,0.0,0.5,0.5,1
15.264,0.7207804283446307,0.7190262393000645,0.0,0.5,0.5,1
15.296,0.7201430451794582,0.7215429517995984,0.0,0.5,0.5,1
15.328,0.7195056666225182,0.7215429517995984,0.0,0.5,0.5,1
15.36,0.7188682926895557,0.7165079644046948,0.0,0.5,0.5,1
15.392,0.7182309233951011,0.7156442424356708,0.006871652929427384,0.5,0.5,1
15.424,0.717593558752929,0.71586969775948,0.0,0.5,0.5,1
15.456,0.7169561987763466,0.7150513803757418,-0.0007611952672903561,0.5,0.5,1
15.488,0.7163188434783822,0.7150263245301285,0.0,0.5,0.5,1
15.52,0.7156814928719003,0.7150274898793599,0.0,0.5,0.5,1
15.552,0.7150441469696787,0.7138603843422221,0.0,0.5,0.5,1
15.584,0.714406805784456,0.7127696985669797,0.0,0.5,0.5,1
15.616,0.7137694693289629,0.7126142291907699,0.0,0.5,0.5,1
15.648,0.7131321376159397,0.71070099188811,0.0,0.5,0.5,1
15.68,0.7124948106581518,0.7113549508109155,0.0,0.5,0.5,1
15.712,0.7118574884683955,0.7092325178178317,0.0,0.5,0.5,1
15.744,0.711220171059504,0.7092325178178317,0.0,0.5,0.5,1
15.776,0.7105828584443511,0.7092325178178317,0.0,0.5,0.5,1
15.808,0.7099455506358531,0.7099827371865919,0.0,0.5,0.5,1
15.84,0.7093082476469701,0.7087027217587017,0.0,0.5,0.5,1
15.872,0.7086709494907075,0.7083864003624616,0.0,0.5,0.5,1
15.904,0.7080336561801163,0.7078382888913379,-0.0008567178106231527,0.5,0.5,1
15.936,0.707396367728294,0.7062938009621105,0.0009880613076978634,0.5,0.5,1
15.968,0.7067590841483845,0.7059175545187993,0.0,0.5,0.5,1
16.0,0.7061218054535796,0.7034714974878427,0.0,0.5,0.5,1
16.032,0.7054845316571176,0.7034714974878427,0.0,0.5,0.5,1
16.064,0.704847262772285,0.7016452850464127,0.0,0.5,0.5,1
16.096,0.7042099988124163,0.7017271305658479,0.0008238819363530142,0.5,0.5,1
16.128,0.703572739790894,0.7019910741005456,0.0,0.5,0.5,1
16.16,0.7029354857211486,0.7019910741005456,0.0,0.5,0.5,1
16.192,0.70229823661666,0.6993179399873073,0.0,0.5,0.5,1
16.224,0.7016609924909564,0.6982303266901566,0.0,0.5,0.5,1
16.256,0.7010237533576152,0.6997718404645286,0.0,0.5,0.5,1
16.288,0.7003865192302633,0.6997718404645286,0.0,0.5,0.5,1
16.32,0.6997492901225769,0.6997718404645286,0.0,0.5,0.5,1
16.352,0.699112066048282,0.6976083474638092,0.0,0.5,0.5,1
16.384,0.6984748470211547,0.6956372254576914,0.0,0.5,0.5,1
16.416,0.6978376330550211,0.6953520583886678,0.0,0.5,0.5,1
16.448,0.6972004241637579,0.6952537492681715,0.0,0.5,0.5,1
16.48,0.6965632203612924,0.6954119705313431,0.0,0.5,0.5,1
16.512,0.6959260216616029,0.6952543001625637,0.0,0.5,0.5,1
16.544,0.6952888280787185,0.692771735283689,0.0,0.5,0.5,1
16.576,0.6946516396267202,0.6924341863715897,-0.0029164226491927483,0.5,0.5,1
16.608,0.6940144563197401,0.6918341749280372,0.0,0.5,0.5,1
16.64,0.6933772781719626,0.6913695753484106,0.0,0.5,0.5,1
16.672,0.6927401051976235,0.6904668500804153,0.0,0.5,0.5,1
16.704,0.6921029374110117,0.6892187431870082,0.0,0.5,0.5,1
16.736,0.6914657748264681,0.6892187431870082,0.0,0.5,0.5,1
16.768,0.6908286174583864,0.6897176299674899,0.0,0.5,0.5,1
16.8,0.6901914653212138,0.6897176299674899,0.0,0.5,0.5,1
16.832,0.6895543184294503,0.6874229869054314,0.0,0.5,0.5,1
16.864,0.6889171767976496,0.6871244498313193,0.0,0.5,0.5,1
16.896,0.6882800404404193,0.6870389815724508,-0.0002716422326548186,0.5,0.5,1
16.928,0.6876429093724206,0.6870389815724508,-0.0002716422326548186,0.5,0.5,1
16.96,0.6870057836083695,0.6837305960020696,0.0,0.5,0.5,1
16.992,0.686368663163036,0.6852371207984614,0.0,0.5,0.5,1
17.024,0.6857315480512453,0.6822298474374734,0.0,0.5,0.5,1
17.056,0.6850944382878774,0.6827178294345793,0.0,0.5,0.5,1
17.088,0.6844573338878679,0.6817879675885613,0.0,0.5,0.5,1
17.12,0.6838202348662072,0.6800077120753966,0.0,0.5,0.5,1
17.152,0.6831831412379423,0.6806116607584345,0.0,0.5,0.5,1
17.184,0.6825460530181758,0.6802922594674022,0.0,0.5,0.5,1
17.216,0.6819089702220666,0.6798396412495546,0.0,0.5,0.5,1
17.248,0.6812718928648306,0.6808197305676597,0.0,0.5,0.5,1
17.28,0.6806348209617399,0.6771185391166489,0.0,0.5,0.5,1
17.312,0.6799977545281242,0.6790899431056759,0.0,0.5,0.5,1
17.344,0.6793606935793702,0.677029347632021,0.0,0.5,0.5,1
17.376,0.6787236381309228,0.677029347632021,0.0,0.5,0.5,1
17.408,0.6780865881982843,0.6747553532729278,0.0,0.5,0.5,1
17.44,0.677449543797015,0.6747553532729278,0.0,0.5,0.5,1
17.472,0.6768125049427345,0.6749977612347691,0.0,0.5,0.5,1
17.504,0.6761754716511202,0.6749977612347691,0.0,0.5,0.5,1
17.536,0.6755384439379091,0.6739364304916761,0.0,0.5,0.5,1
17.568,0.674901421818897,0.6723350012460811,0.0,0.5,0.5,1
17.6,0.6742644053099399,0.67190620969568,0.0,0.5,0.5,1
17.632,0.6736273944269532,0.6705120513405759,0.0,0.5,0.5,1
17.664,0.6729903891859121,0.6712715298838998,0.0,0.5,0.5,1
17.696,0.672353389602853,0.6694317156169703,0.0,0.5,0.5,1
17.728,0.6717163956938725,0.6679537871305272,0.0,0.5,0.5,1
17.76,0.6710794074751281,0.6694231791890015,0.0,0.5,0.5,1
17.792,0.6704424249628387,0.6686736986793784,0.0,0.5,0.5,1
17.824,0.6698054481732849,0.6667318239768608,0.0,0.5,0.5,1
17.856,0.6691684771228088,0.665781167050051,0.0,0.5,0.5,1
17.888,0.6685315118278151,0.6662956188562721,0.0,0.5,0.5,1
17.92,0.6678945523047705,0.66469385430964,0.0,0.5,0.5,1
17.952,0.6672575985702044,0.6644735973310201,0.0,0.5,0.5,1
17.984,0.6666206506407096,0.6627036258336305,0.0,0.5,0.5,1
18.016,0.6659837085329422,0.6632237863671063,0.0,0.5,0.5,1
18.048,0.6653467722636217,0.6630949761587072,0.0,0.5,0.5,1
18.08,0.6647098418495314,0.6616241244556973,0.0,0.5,0.5,1
18.112,0.664072917307519,0.6609040854783903,0.0,0.5,0.5,1
18.144,0.6634359986544971,0.6630588982238615,0.0,0.5,0.5,1
18.176,0.6627990859074425,0.6615288503640063,0.0,0.5,0.5,1
18.208,0.6621621790833977,0.6593836008368027,0.0,0.5,0.5,1
18.24,0.6615252781994704,0.6578493806442772,0.0,0.5,0.5,1
18.272,0.6608883832728341,0.6598068305469101,0.0,0.5,0.5,1
18.304,0.6602514943207285,0.6578493806442772,0.0,0.5,0.5,1
18.336,0.6596146113604596,0.6578493806442772,0.0,0.5,0.5,1
18.368,0.6589777344094004,0.6546078328842744,0.0,0.5,0.5,1
18.4,0.6583408634849907,0.65457204472968,0.0,0.5,0.5,1
18.432,0.6577039986047375,0.6533165690238987,0.0,0.5,0.5,1
18.464,0.657067139786216,0.6545285182137666,0.0,0.5,0.5,1
18.496,0.6564302870470693,0.6523351601157382,0.0,0.5,0.5,1
18.528,0.6557934404050086,0.6543805434621358,0.0,0.5,0.5,1
18.56,0.6551565998778138,0.6543805434621358,0.0,0.5,0.5,1
18.592,0.6545197654833345,0.6516136866939607,0.0,0.5,0.5,1
18.624,0.6538829372394889,0.6505770128697743,0.0,0.5,0.5,1
18.656,0.6532461151642648,0.6499378831899169,0.0,0.5,0.5,1
18.688,0.6526092992757208,0.6513866752608544,-0.003874633158803417,0.5,0.5,1
18.72,0.6519724895919853,0.6495539361797,0.0,0.5,0.5,1
18.752,0.6513356861312578,0.6495539361797,0.0,0.5,0.5,1
18.784,0.6506988889118086,0.6469937734425958,0.0,0.5,0.5,1
18.816,0.6500620979519793,0.6456834015540875,0.0,0.5,0.5,1
18.848,0.6494253132701834,0.6451790625497088,0.0,0.5,0.5,1
18.88,0.6487885348849067,0.6460428064932202,0.0,0.5,0.5,1
18.912,0.6481517628147072,0.6436559220699885,0.0,0.5,0.5,1
18.944,0.6475149970782159,0.6446211801925331,0.0,0.5,0.5,1
18.976,0.6468782376941368,0.6462679438308792,0.0,0.5,0.5,1
19.008,0.6462414846812478,0.6434120428755284,0.0,0.5,0.5,1
19.04,0.6456047380583998,0.6425639860955986,0.0,0.5,0.5,1
19.072,0.6449679978445192,0.6444046929902683,0.0,0.5,0.5,1
19.104,0.6443312640586059,0.6444046929902683,0.0,0.5,0.5,1
19.136,0.6436945367197355,0.6444046929902683,0.0,0.5,0.5,1
19.168,0.6430578158470588,0.6402582151531075,0.0,0.5,0.5,1
19.2,0.642421101459802,0.6382307861246488,0.0,0.5,0.5,1
19.232,0.641784393577268,0.6383262999563758,0.0027432880397899773,0.5,0.5,1
19.264,0.6411476922188357,0.6369400461969714,0.0,0.5,0.5,1
19.296,0.6405109974039608,0.6375941613105809,0.0,0.5,0.5,1
19.328,0.6398743091521768,0.6364377273403522,0.0,0.5,0.5,1
19.36,0.6392376274830941,0.6388712087001123,0.0,0.5,0.5,1
19.392,0.6386009524164017,0.6364377273403522,0.0,0.5,0.5,1
19.424,0.6379642839718667,0.6364377273403522,0.0,0.5,0.5,1
19.456,0.6373276221693349,0.633880528577324,0.0,0.5,0.5,1
19.488,0.6366909670287314,0.6347743521031336,0.0,0.5,0.5,1
19.52,0.636054318570061,0.6355959075914465,0.0,0.5,0.5,1
19.552,0.6354176768134081,0.6328358900345633,0.0,0.5,0.5,1
19.584,0.6347810417789381,0.6326637365836413,0.0,0.5,0.5,1
19.616,0.6341444134868965,0.6311751137323662,0.0,0.5,0.5,1
19.648,0.63350779195761,0.6292972216696049,0.0,0.5,0.5,1
19.68,0.6328711772114876,0.6292972216696049,0.0,0.5,0.5,1
19.712,0.6322345692690192,0.6276711703728728,0.005549262735495565,0.5,0.5,1
19.744,0.6315979681507781,0.6281682210740176,0.0,0.5,0.5,1
19.776,0.63096137387742,0.628467806987479,0.0,0.5,0.5,1
19.808,0.6303247864696836,0.6268508317228775,0.0,0.5,0.5,1
19.84,0.6296882059483913,0.6261707462103142,0.0,0.5,0.5,1
19.872,0.62905163233445,0.6270781540655642,0.0,0.5,0.5,1
19.904,0.6284150656488506,0.6247989758529041,0.009235835830338168,0.5,0.5,1
19.936,0.6277785059126691,0.6257693446462667,0.0,0.5,0.5,1
19.968,0.6271419531470671,0.6244514485023864,0.0,0.5,0.5,1
20.0,0.6265054073732914,0.6225776370972875,0.0,0.5,0.5,1
20.032,0.6258688686126753,0.621116260104587,0.0,0.5,0.5,1
20.064,0.625232336886639,0.6213017935635229,0.0,0.5,0.5,1
20.096,0.6245958122166894,0.6241245378461238,0.0,0.5,0.5,1
20.128,0.6239592946244208,0.6222091272742426,0.0,0.5,0.5,1
20.16,0.6233227841315162,0.6222091272742426,0.0,0.5,0.5,1
20.192,0.6226862807597462,0.6187176729436541,0.0,0.5,0.5,1
20.224,0.6220497845309708,0.6185197270121199,0.0,0.5,0.5,1
20.256,0.6214132954671389,0.6191249911551346,0.0,0.5,0.5,1
20.288,0.6207768135902892,0.6180417402482411,0.0019403016610929481,0.5,0.5,1
20.32,0.6201403389225515,0.6168952261488251,0.0,0.5,0.5,1
20.352,0.6195038714861448,0.6162756370408423,0.0,0.5,0.5,1
20.384,0.6188674113033807,0.614669592172258,0.0,0.5,0.5,1
20.416,0.6182309583966614,0.6133685229211676,0.0,0.5,0.5,1
20.448,0.6175945127884815,0.6138200435047328,0.0,0.5,0.5,1
20.48,0.6169580745014286,0.6159992356298587,0.0,0.5,0.5,1
20.512,0.6163216435581828,0.6137291465556862,0.0,0.5,0.5,1
20.544,0.6156852199815177,0.6131130824797225,-0.00451344016403951,0.5,0.5,1
20.576,0.6150488037943014,0.610487918256702,0.0,0.5,0.5,1
20.608,0.6144123950194958,0.6127410787586773,0.0,0.5,0.5,1
20.64,0.6137759936801583,0.6119381821244897,0.0,0.5,0.5,1
20.672,0.6131395997994417,0.6097421769200607,0.0,0.5,0.5,1
20.704,0.6125032134005943,0.6095230739821975,0.0,0.5,0.5,1
20.736,0.6118668345069614,0.6084031581093583,0.0,0.5,0.5,1
20.768,0.6112304631419851,0.60714801923859,0.0,0.5,0.5,1
20.8,0.6105940993292048,0.6055413725481894,0.0,0.5,0.5,1
20.832,0.6099577430922579,0.6081787532438118,-0.002131346747555296,0.5,0.5,1
20.864,0.6093213944548804,0.6069123049864277,0.0,0.5,0.5,1
20.896,0.6086850534409068,0.606379698084923,0.0,0.5,0.5,1
20.928,0.608048720074272,0.6034738968775133,0.0,0.5,0.5,1
20.96,0.6074123943790102,0.6046587496386862,0.0,0.5,0.5,1
20.992,0.606776076379256,0.6042527600201894,0.0,0.5,0.5,1
21.024,0.6061397660992455,0.6019684878622794,0.0,0.5,0.5,1
21.056,0.6055034635633163,0.6014850410641219,0.0,0.5,0.5,1
21.088,0.6048671687959081,0.6027122383773953,0.0,0.5,0.5,1
21.12,0.604230881821563,0.5990028135231602,0.0,0.5,0.5,1
21.152,0.6035946026649265,0.5989597631136695,0.0,0.5,0.5,1
21.184,0.6029583313507481,0.5991634455724495,0.0,0.5,0.5,1
21.216,0.6023220679038807,0.5991548537555242,0.0,0.5,0.5,1
21.248,0.6016858123492831,0.5979846405970346,0.0,0.5,0.5,1
21.28,0.6010495647120188,0.5965719297749779,0.0,0.5,0.5,1
21.312,0.6004133250172572,0.5970081616876478,0.0,0.5,0.5,1
21.344,0.5997770932902747,0.5963044061849571,0.0,0.5,0.5,1
21.376,0.5991408695564543,0.5963044061849571,0.0,0.5,0.5,1
21.408,0.5985046538412865,0.5955311034499765,0.0,0.5,0.5,1
21.44,0.5978684461703706,0.5939083089085934,0.0,0.5,0.5,1
21.472,0.5972322465694138,0.5927067138942972,0.001997018171141152,0.5,0.5,1
21.504,0.5965960550642334,0.5926423757753742,0.0,0.5,0.5,1
